#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
SRR25451680_assembly.fasta	6	235676	238789	+	ACRD	1-3114/3114	===============	0/0	100.00	99.20	megares	MEG_404	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:ACRD	
SRR25451680_assembly.fasta	8	72766	73464	+	CPXAR	1-699/699	===============	0/0	100.00	86.55	megares	MEG_2122	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CPXAR	
SRR25451680_assembly.fasta	8	73461	74827	+	CPXAR	1-1367/1374	===============	0/0	99.49	85.37	megares	MEG_2121	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CPXAR	
SRR25451681_assembly.fasta	1	136386	136823	-	AAC6-PRIME	1-438/438	===============	0/0	100.00	97.94	megares	MEG_296	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC6-PRIME	
SRR25451681_assembly.fasta	1	245402	245834	+	MARR	2-434/435	===============	0/0	99.54	82.22	megares	MEG_3663	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARR	
SRR25451681_assembly.fasta	1	245849	246238	+	MARA	1-390/390	===============	0/0	100.00	87.18	megares	MEG_3662	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARA	
SRR25451681_assembly.fasta	1	340016	341379	+	MDTK	1-1364/1374	========/======	2/2	99.20	80.66	megares	MEG_3759	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MATE_efflux_pumps:MDTK	
SRR25451681_assembly.fasta	1	732389	734137	-	MSBA	1-1749/1749	===============	0/0	100.00	84.96	megares	MEG_4061	Drugs:Multi-drug_resistance:Multi-drug_ABC_efflux_pumps:MSBA	
SRR25451681_assembly.fasta	2	47099	47629	+	EMRR	1-531/531	===============	0/0	100.00	85.69	megares	MEG_2734	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_regulator:EMRR	
SRR25451681_assembly.fasta	2	47756	48928	+	EMRA	1-1173/1173	========/======	2/2	99.91	82.45	megares	MEG_2721	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRA	
SRR25451681_assembly.fasta	2	48945	50483	+	EMRB	1-1539/1539	===============	0/0	100.00	84.53	megares	MEG_2725	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRB	
SRR25451681_assembly.fasta	2	464671	465488	-	BACA	1-818/822	========/======	2/2	99.39	85.96	megares	MEG_1189	Drugs:Bacitracin:Undecaprenyl_pyrophosphate_phosphatase:BACA	
SRR25451681_assembly.fasta	3	1727	2140	+	HNS	1-414/414	===============	0/0	100.00	89.37	megares	MEG_3271	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:HNS	
SRR25451681_assembly.fasta	3	194841	195563	-	SDIA	1-723/723	===============	0/0	100.00	99.31	megares	MEG_6176	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:SDIA	
SRR25451681_assembly.fasta	3	246859	248287	-	MDTK	1-1425/1425	========/======	1/4	100.00	99.23	megares	MEG_3760	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MATE_efflux_pumps:MDTK	
SRR25451681_assembly.fasta	3	362881	364122	+	MDTA	1-1242/1242	===============	0/0	100.00	99.36	megares	MEG_3744	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTA	
SRR25451681_assembly.fasta	3	364122	367244	+	MDTB	1-3123/3123	===============	0/0	100.00	99.23	megares	MEG_3748	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTB	
SRR25451681_assembly.fasta	3	367245	370325	+	MDTC	1-3081/3081	===============	0/0	100.00	99.09	megares	MEG_3750	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTC	
SRR25451681_assembly.fasta	3	371734	373137	+	BAES	1-1404/1404	===============	0/0	100.00	99.22	megares	MEG_1194	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_regulator:BAES	
SRR25451681_assembly.fasta	3	373134	373856	+	BAER	1-723/723	===============	0/0	100.00	98.48	megares	MEG_1191	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_regulator:BAER	
SRR25451681_assembly.fasta	3	470000	471190	-	BCR	1-1191/1191	===============	0/0	100.00	80.69	megares	MEG_1210	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:BCR	
SRR25451681_assembly.fasta	4	50606	51278	+	KDPE	1-673/678	========/======	2/2	99.12	81.60	megares	MEG_3448	Drugs:Aminoglycosides:Aminoglycoside_efflux_pumps:KDPE	
SRR25451681_assembly.fasta	4	113912	115813	+	PBP2	1-1902/1902	===============	0/0	100.00	83.33	megares	MEG_5400	Drugs:betalactams:Penicillin_binding_protein:PBP2	
SRR25451681_assembly.fasta	4	278382	279575	+	ACRA	1-1194/1194	===============	0/0	100.00	83.33	megares	MEG_399	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ACRA	
SRR25451681_assembly.fasta	4	279598	282729	+	ACRB	1-3132/3150	========/======	2/2	99.40	85.51	megares	MEG_401	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ACRB	
SRR25451681_assembly.fasta	4	375577	376734	+	AMPH	1-1158/1158	===============	0/0	100.00	80.31	megares	MEG_729	Drugs:betalactams:Penicillin_binding_protein:AMPH	
SRR25451681_assembly.fasta	4	407258	408484	+	GESA	1-1227/1227	===============	0/0	100.00	98.94	megares	MEG_3132	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESA	
SRR25451681_assembly.fasta	4	408481	411648	+	GESB	1-3168/3168	===============	0/0	100.00	99.27	megares	MEG_3133	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESB	
SRR25451681_assembly.fasta	4	411611	413122	+	GESC	1-1512/1512	===============	0/0	100.00	99.07	megares	MEG_3134	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESC	
SRR25451681_assembly.fasta	5	11743	12928	-	EMRD	6-1191/1191	========/======	2/2	99.50	83.83	megares	MEG_2729	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRD	
SRR25451681_assembly.fasta	5	397637	398269	-	CRP	1-633/633	===============	0/0	100.00	87.99	megares	MEG_2132	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CRP	
SRR25451681_assembly.fasta	6	165293	168406	-	ACRD	1-3114/3114	===============	0/0	100.00	98.78	megares	MEG_404	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:ACRD	
SRR25451681_assembly.fasta	6	362735	363340	+	PMRG	1-606/606	===============	0/0	100.00	100.00	megares	MEG_5802	Multi-compound:Drug_and_metal_resistance:Drug_and_metal_MFS_efflux_pumps:PMRG	
SRR25451681_assembly.fasta	6	403995	405638	+	YOGI	1-1644/1644	========/======	7/10	99.70	80.29	megares	MEG_7842	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_ABC_efflux_pumps:YOGI	
SRR25451681_assembly.fasta	7	91379	92248	-	ROBA	1-870/870	===============	0/0	100.00	81.49	megares	MEG_6082	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:ROBA	
SRR25451681_assembly.fasta	8	259349	259671	+	SOXS	1-323/324	===============	0/0	99.69	82.66	megares	MEG_6551	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_resistance_regulator:SOXS	
SRR25451681_assembly.fasta	9	80438	81136	+	CPXAR	1-699/699	===============	0/0	100.00	86.55	megares	MEG_2122	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CPXAR	
SRR25451681_assembly.fasta	9	81133	82499	+	CPXAR	1-1367/1374	===============	0/0	99.49	85.30	megares	MEG_2121	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CPXAR	
SRR6311159_assembly.fasta	1	194242	195990	+	MSBA	1-1749/1749	===============	0/0	100.00	84.79	megares	MEG_4061	Drugs:Multi-drug_resistance:Multi-drug_ABC_efflux_pumps:MSBA	
SRR6311159_assembly.fasta	1	578112	579475	-	MDTK	1-1364/1374	========/======	2/2	99.20	80.81	megares	MEG_3759	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MATE_efflux_pumps:MDTK	
SRR6311159_assembly.fasta	1	673796	674151	-	MARA	1-356/390	==============.	0/0	91.28	89.33	megares	MEG_3662	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARA	
SRR6311159_assembly.fasta	1	674166	674598	-	MARR	2-434/435	===============	0/0	99.54	81.99	megares	MEG_3663	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARR	
SRR6311159_assembly.fasta	1	788403	788840	+	AAC6-PRIME	1-438/438	===============	0/0	100.00	98.63	megares	MEG_285	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC6-PRIME	
SRR6311159_assembly.fasta	1	932393	932806	+	HNS	1-414/414	===============	0/0	100.00	89.13	megares	MEG_3271	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:HNS	
SRR6311159_assembly.fasta	10	72898	74264	-	CPXAR	1-1367/1374	===============	0/0	99.49	85.37	megares	MEG_2121	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CPXAR	
SRR6311159_assembly.fasta	10	74261	74959	-	CPXAR	1-699/699	===============	0/0	100.00	86.55	megares	MEG_2122	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CPXAR	
SRR6311159_assembly.fasta	11	11552	12737	-	EMRD	6-1191/1191	========/======	2/2	99.50	83.40	megares	MEG_2729	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRD	
SRR6311159_assembly.fasta	2	104749	105279	+	EMRR	1-531/531	===============	0/0	100.00	85.69	megares	MEG_2734	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_regulator:EMRR	
SRR6311159_assembly.fasta	2	105406	106578	+	EMRA	1-1173/1173	========/======	2/2	99.91	82.54	megares	MEG_2721	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRA	
SRR6311159_assembly.fasta	2	106595	108133	+	EMRB	1-1539/1539	===============	0/0	100.00	84.47	megares	MEG_2725	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRB	
SRR6311159_assembly.fasta	2	511136	511953	-	BACA	1-818/822	========/======	2/2	99.39	85.96	megares	MEG_1189	Drugs:Bacitracin:Undecaprenyl_pyrophosphate_phosphatase:BACA	
SRR6311159_assembly.fasta	3	53307	53629	-	SOXS	1-323/324	===============	0/0	99.69	82.97	megares	MEG_6551	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_resistance_regulator:SOXS	
SRR6311159_assembly.fasta	3	402589	403458	-	ROBA	1-870/870	===============	0/0	100.00	81.38	megares	MEG_6082	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:ROBA	
SRR6311159_assembly.fasta	4	155296	158409	-	ACRD	1-3114/3114	===============	0/0	100.00	98.59	megares	MEG_404	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:ACRD	
SRR6311159_assembly.fasta	4	396483	397088	+	PMRG	1-606/606	===============	0/0	100.00	99.01	megares	MEG_5802	Multi-compound:Drug_and_metal_resistance:Drug_and_metal_MFS_efflux_pumps:PMRG	
SRR6311159_assembly.fasta	4	437873	439516	+	YOGI	1-1644/1644	========/======	5/6	99.82	80.39	megares	MEG_7842	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_ABC_efflux_pumps:YOGI	
SRR6311159_assembly.fasta	5	8461	9651	+	BCR	1-1191/1191	===============	0/0	100.00	80.77	megares	MEG_1210	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:BCR	
SRR6311159_assembly.fasta	5	112807	113529	-	BAER	1-723/723	===============	0/0	100.00	99.31	megares	MEG_1191	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_regulator:BAER	
SRR6311159_assembly.fasta	5	113526	114929	-	BAES	1-1404/1404	===============	0/0	100.00	98.93	megares	MEG_1194	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_regulator:BAES	
SRR6311159_assembly.fasta	5	116338	119418	-	MDTC	1-3081/3081	===============	0/0	100.00	98.77	megares	MEG_3750	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTC	
SRR6311159_assembly.fasta	5	119419	122541	-	MDTB	1-3123/3123	===============	0/0	100.00	98.94	megares	MEG_3748	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTB	
SRR6311159_assembly.fasta	5	122541	123782	-	MDTA	1-1242/1242	===============	0/0	100.00	99.03	megares	MEG_3744	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTA	
SRR6311159_assembly.fasta	5	238575	239999	+	MDTK	1-1425/1425	===============	0/0	100.00	99.16	megares	MEG_3760	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MATE_efflux_pumps:MDTK	
SRR6311159_assembly.fasta	5	295659	296381	+	SDIA	1-723/723	===============	0/0	100.00	99.31	megares	MEG_6176	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:SDIA	
SRR6311159_assembly.fasta	6	82268	83461	+	ACRA	1-1194/1194	===============	0/0	100.00	83.08	megares	MEG_399	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ACRA	
SRR6311159_assembly.fasta	6	83484	86615	+	ACRB	1-3132/3150	========/======	2/2	99.40	85.38	megares	MEG_401	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ACRB	
SRR6311159_assembly.fasta	6	185853	187010	+	AMPH	1-1158/1158	===============	0/0	100.00	80.66	megares	MEG_729	Drugs:betalactams:Penicillin_binding_protein:AMPH	
SRR6311159_assembly.fasta	6	217624	218850	+	GESA	1-1227/1227	===============	0/0	100.00	98.94	megares	MEG_3132	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESA	
SRR6311159_assembly.fasta	6	218847	222014	+	GESB	1-3168/3168	===============	0/0	100.00	99.21	megares	MEG_3133	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESB	
SRR6311159_assembly.fasta	6	221977	223488	+	GESC	1-1512/1512	===============	0/0	100.00	98.28	megares	MEG_3134	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESC	
SRR6311159_assembly.fasta	7	210532	211164	-	CRP	1-633/633	===============	0/0	100.00	87.99	megares	MEG_2132	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CRP	
SRR6311159_assembly.fasta	9	50290	50962	+	KDPE	1-673/678	========/======	2/2	99.12	81.75	megares	MEG_3448	Drugs:Aminoglycosides:Aminoglycoside_efflux_pumps:KDPE	
SRR6311159_assembly.fasta	9	113379	115280	+	PBP2	1-1902/1902	===============	0/0	100.00	83.39	megares	MEG_5400	Drugs:betalactams:Penicillin_binding_protein:PBP2	
SRR6311159_assembly.fasta	9	177936	178290	-	RAMA	21-375/375	===============	0/0	94.67	80.00	megares	MEG_6044	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_regulator:RAMA	
SRR6814919_assembly.fasta	1	120625	121442	+	BACA	1-818/822	========/======	2/2	99.39	85.59	megares	MEG_1189	Drugs:Bacitracin:Undecaprenyl_pyrophosphate_phosphatase:BACA	
SRR6814919_assembly.fasta	1	525457	526995	-	EMRB	1-1539/1539	===============	0/0	100.00	84.21	megares	MEG_2725	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRB	
SRR6814919_assembly.fasta	1	527012	528184	-	EMRA	1-1173/1173	========/======	2/2	99.91	82.37	megares	MEG_2721	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRA	
SRR6814919_assembly.fasta	1	528311	528841	-	EMRR	1-531/531	===============	0/0	100.00	85.69	megares	MEG_2734	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_regulator:EMRR	
SRR6814919_assembly.fasta	10	138716	141829	-	ACRD	1-3114/3114	===============	0/0	100.00	99.94	megares	MEG_404	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:ACRD	
SRR6814919_assembly.fasta	12	80445	81143	+	CPXAR	1-699/699	===============	0/0	100.00	86.41	megares	MEG_2122	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CPXAR	
SRR6814919_assembly.fasta	12	81140	82506	+	CPXAR	1-1367/1374	===============	0/0	99.49	85.22	megares	MEG_2121	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CPXAR	
SRR6814919_assembly.fasta	13	71106	71519	+	HNS	1-414/414	===============	0/0	100.00	88.89	megares	MEG_3271	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:HNS	
SRR6814919_assembly.fasta	14	5246	5968	+	SDIA	1-723/723	===============	0/0	100.00	100.00	megares	MEG_6176	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:SDIA	
SRR6814919_assembly.fasta	19	44732	46480	+	MSBA	1-1749/1749	===============	0/0	100.00	84.85	megares	MEG_4061	Drugs:Multi-drug_resistance:Multi-drug_ABC_efflux_pumps:MSBA	
SRR6814919_assembly.fasta	2	97507	99018	-	GESC	1-1512/1512	===============	0/0	100.00	100.00	megares	MEG_3134	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESC	
SRR6814919_assembly.fasta	2	98981	102148	-	GESB	1-3168/3168	===============	0/0	100.00	100.00	megares	MEG_3133	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESB	
SRR6814919_assembly.fasta	2	102145	103371	-	GESA	1-1227/1227	===============	0/0	100.00	100.00	megares	MEG_3132	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESA	
SRR6814919_assembly.fasta	2	133943	135100	-	AMPH	1-1158/1158	===============	0/0	100.00	80.05	megares	MEG_729	Drugs:betalactams:Penicillin_binding_protein:AMPH	
SRR6814919_assembly.fasta	2	234355	237486	-	ACRB	1-3132/3150	========/======	2/2	99.40	85.76	megares	MEG_401	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ACRB	
SRR6814919_assembly.fasta	2	237509	238702	-	ACRA	1-1194/1194	===============	0/0	100.00	83.42	megares	MEG_399	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ACRA	
SRR6814919_assembly.fasta	2	406915	408816	-	PBP2	1-1902/1902	===============	0/0	100.00	83.23	megares	MEG_5400	Drugs:betalactams:Penicillin_binding_protein:PBP2	
SRR6814919_assembly.fasta	2	471237	471909	-	KDPE	1-673/678	========/======	2/2	99.12	81.45	megares	MEG_3448	Drugs:Aminoglycosides:Aminoglycoside_efflux_pumps:KDPE	
SRR6814919_assembly.fasta	20	43336	43968	+	CRP	1-633/633	===============	0/0	100.00	87.84	megares	MEG_2132	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CRP	
SRR6814919_assembly.fasta	3	78011	78880	+	ROBA	1-870/870	===============	0/0	100.00	81.38	megares	MEG_6082	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:ROBA	
SRR6814919_assembly.fasta	3	427365	427687	+	SOXS	1-323/324	===============	0/0	99.69	82.97	megares	MEG_6551	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_resistance_regulator:SOXS	
SRR6814919_assembly.fasta	4	68382	68819	-	AAC6-PRIME	1-438/438	===============	0/0	100.00	99.77	megares	MEG_285	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC6-PRIME	
SRR6814919_assembly.fasta	4	178248	178680	+	MARR	2-434/435	===============	0/0	99.54	82.45	megares	MEG_3663	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARR	
SRR6814919_assembly.fasta	4	178695	179050	+	MARA	1-356/390	==============.	0/0	91.28	89.33	megares	MEG_3662	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARA	
SRR6814919_assembly.fasta	4	272844	274207	+	MDTK	1-1364/1374	========/======	2/2	99.20	80.88	megares	MEG_3759	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MATE_efflux_pumps:MDTK	
SRR6814919_assembly.fasta	5	11632	12817	-	EMRD	6-1191/1191	========/======	2/2	99.50	83.74	megares	MEG_2729	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRD	
SRR6814919_assembly.fasta	6	23904	25094	+	BCR	1-1191/1191	===============	0/0	100.00	80.61	megares	MEG_1210	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:BCR	
SRR6814919_assembly.fasta	6	122318	123040	-	BAER	1-723/723	===============	0/0	100.00	100.00	megares	MEG_1191	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_regulator:BAER	
SRR6814919_assembly.fasta	6	123037	124440	-	BAES	1-1404/1404	===============	0/0	100.00	100.00	megares	MEG_1194	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_regulator:BAES	
SRR6814919_assembly.fasta	6	125849	128929	-	MDTC	1-3081/3081	===============	0/0	100.00	100.00	megares	MEG_3750	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTC	
SRR6814919_assembly.fasta	6	128930	132052	-	MDTB	1-3123/3123	===============	0/0	100.00	100.00	megares	MEG_3748	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTB	
SRR6814919_assembly.fasta	6	132052	133293	-	MDTA	1-1242/1242	===============	0/0	100.00	100.00	megares	MEG_3744	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTA	
